Origin,OriginCode,Destination,DestinationCode,Country,FLight_Path,Flight_Time,Departure Date,Return Date,Duration,Stops,Flight_Name,Img_URL,Price,Origin_Loc,Destination_Loc
Peshawar,PEW,Jeddah,JED,Pakistan - Saudi Arabia,PEW-JED,9:00am - 8:45am,5/10/2023,5/13/2023,25h 45m (1 stop),19h 35m in Dubai (DXB),Emirates,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/EK_sq.svg,$549 ,"34.0123846, 71.5787458","21.5810088, 39.1653612"
Peshawar,PEW,Dammam,DMM,Pakistan - Saudi Arabia,PEW-DMM,9:00am - 2:25pm,5/10/2023,5/13/2023,7h 25m (1 stop),2h 35m in Dubai (DXB),Emirates � Emirates 2278 operated by flydubai,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/EK_sq.svg,$577 ,"34.0123846, 71.5787458","26.4367824, 50.1039991"
Peshawar,PEW,Dammam,DMM,Pakistan - Saudi Arabia,PEW-DMM,9:00am - 4:40pm,5/10/2023,5/13/2023,9h 40m (1 stop),4h 50m in Dubai (DXB),Emirates,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/EK_sq.svg,$577 ,"34.0123846, 71.5787458","26.4367824, 50.1039991"
Peshawar,PEW,Dammam,DMM,Pakistan - Saudi Arabia,PEW-DMM,9:00am - 6:50pm,5/10/2023,5/13/2023,11h 50m (1 stop),7h in Dubai (DXB),Emirates � Emirates 2282 operated by flydubai,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/EK_sq.svg,$577 ,"34.0123846, 71.5787458","26.4367824, 50.1039991"
Quetta,UET,Toronto,YYZ,Pakistan - Canada,UET-YYZ,1:20pm - 9:30am,5/10/2023,5/13/2023,29h 10m (2 stops),1h 55m in Karachi (KHI) � 9h 40m in Dubai (DXB),Multiple airlines � Emirates 2113 operated by flydubai,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$1,881 ","30.1957677, 67.0172447","43.6534733, -79.383961"
Quetta,UET,Toronto,YYZ,Pakistan - Canada,UET-YYZ,1:20pm - 9:30am,5/10/2023,5/13/2023,29h 10m (2 stops),7h 50m in Karachi (KHI) � 3h 45m in Dubai (DXB),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$1,881 ","30.1957677, 67.0172447","43.6534733, -79.383961"
Quetta,UET,Toronto,YYZ,Pakistan - Canada,UET-YYZ,1:20pm - 9:30am,5/10/2023,5/13/2023,29h 10m (2 stops),9h 15m in Karachi (KHI) � 2h 20m in Dubai (DXB),Multiple airlines � Emirates 2107 operated by flydubai,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$1,881 ","30.1957677, 67.0172447","43.6534733, -79.383961"
Quetta,UET,Riyadh,RUH,Pakistan - Saudi Arabia,UET-RUH,1:20pm - 2:25am,5/10/2023,5/13/2023,15h 5m (2 stops),7h 50m in Karachi (KHI) � 1h 40m in Dubai (DXB),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,$685 ,"30.1957677, 67.0172447","24.638916, 46.7160104"
Quetta,UET,Riyadh,RUH,Pakistan - Saudi Arabia,UET-RUH,1:20pm - 2:25am,5/10/2023,5/13/2023,15h 5m (2 stops),1h 55m in Karachi (KHI) � 7h 35m in Dubai (DXB),Multiple airlines � Emirates 2113 operated by flydubai,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,$685 ,"30.1957677, 67.0172447","24.638916, 46.7160104"
Quetta,UET,Riyadh,RUH,Pakistan - Saudi Arabia,UET-RUH,1:20pm - 8:05am,5/10/2023,5/13/2023,20h 45m (2 stops),9h 15m in Karachi (KHI) � 6h in Dubai (DXB),Multiple airlines � Emirates 2107 operated by flydubai,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,$685 ,"30.1957677, 67.0172447","24.638916, 46.7160104"
Quetta,UET,Jeddah,JED,Pakistan - Saudi Arabia,UET-JED,6:05pm - 3:45am,5/10/2023,5/13/2023,11h 40m (1 stop),5h 10m in Islamabad (ISB),Pakistan International Airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/PK_sq.svg,$580 ,"30.1957677, 67.0172447","21.5810088, 39.1653612"
Quetta,UET,Jeddah,JED,Pakistan - Saudi Arabia,UET-JED,6:05pm - 8:10pm,5/10/2023,5/13/2023,28h 5m (1 stop),21h 35m in Islamabad (ISB),Pakistan International Airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/PK_sq.svg,$580 ,"30.1957677, 67.0172447","21.5810088, 39.1653612"
Quetta,UET,Jeddah,JED,Pakistan - Saudi Arabia,UET-JED,1:20pm - 2:10am,5/10/2023,5/13/2023,14h 50m (2 stops),1h 55m in Karachi (KHI) � 6h 30m in Dubai (DXB),Multiple airlines � Emirates 2113 operated by flydubai,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,$635 ,"30.1957677, 67.0172447","21.5810088, 39.1653612"
Quetta,UET,Dubai,DXB,Pakistan - United Arab Emirates,UET-DXB,1:20pm - 3:15pm,5/10/2023,5/13/2023,26h 55m (1 stop),23h 15m in Karachi (KHI),Pakistan International Airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/PK_sq.svg,$410 ,"30.1957677, 67.0172447","25.074282349999997, 55.18853865430702"
Quetta,UET,Dubai,DXB,Pakistan - United Arab Emirates,UET-DXB,6:05pm - 6:00pm,5/10/2023,5/13/2023,24h 55m (1 stop),20h in Islamabad (ISB),Pakistan International Airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/PK_sq.svg,$524 ,"30.1957677, 67.0172447","25.074282349999997, 55.18853865430702"
Quetta,UET,Dubai,DXB,Pakistan - United Arab Emirates,UET-DXB,1:20pm - 11:45pm,5/10/2023,5/13/2023,11h 25m (1 stop),7h 50m in Karachi (KHI),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,$528 ,"30.1957677, 67.0172447","25.074282349999997, 55.18853865430702"
Quetta,UET,Abu Dhabi,AUH,Pakistan - United Arab Emirates,UET-AUH,1:20pm - 3:45am,5/10/2023,5/13/2023,15h 25m (2 stops),7h 50m in Karachi (KHI) � 1h 45m in Dubai (DXB),Flight + Bus,https://a.travel-assets.com/air/airlines/flight_plus_bus_logo_sq.svg,$528 ,"30.1957677, 67.0172447","24.4538352, 54.3774014"
Quetta,UET,Abu Dhabi,AUH,Pakistan - United Arab Emirates,UET-AUH,1:20pm - 5:15am,5/10/2023,5/13/2023,16h 55m (2 stops),7h 50m in Karachi (KHI) � 3h 15m in Dubai (DXB),Flight + Bus,https://a.travel-assets.com/air/airlines/flight_plus_bus_logo_sq.svg,$528 ,"30.1957677, 67.0172447","24.4538352, 54.3774014"
Quetta,UET,Abu Dhabi,AUH,Pakistan - United Arab Emirates,UET-AUH,1:20pm - 8:45am,5/10/2023,5/13/2023,20h 25m (2 stops),12h 5m in Karachi (KHI) � 2h 45m in Dubai (DXB),Flight + Bus,https://a.travel-assets.com/air/airlines/flight_plus_bus_logo_sq.svg,$528 ,"30.1957677, 67.0172447","24.4538352, 54.3774014"
Quetta,UET,London,LHR,Pakistan - United Kingdom,UET-LHR,1:20pm - 4:10pm,5/10/2023,5/13/2023,30h 50m (2 stops),14h 10m in Karachi (KHI) � 5h 20m in Dubai (DXB),Multiple airlines � Emirates 2109 operated by flydubai,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$1,070 ","30.1957677, 67.0172447","51.5073359, -0.12765"
Quetta,UET,London,LHR,Pakistan - United Kingdom,UET-LHR,1:20pm - 4:10pm,5/10/2023,5/13/2023,30h 50m (2 stops),12h 5m in Karachi (KHI) � 7h 40m in Dubai (DXB),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$1,070 ","30.1957677, 67.0172447","51.5073359, -0.12765"
Quetta,UET,London,LHR,Pakistan - United Kingdom,UET-LHR,1:20pm - 4:10pm,5/10/2023,5/13/2023,30h 50m (2 stops),1h 55m in Karachi (KHI) � 17h 35m in Dubai (DXB),Multiple airlines � Emirates 2113 operated by flydubai,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$1,070 ","30.1957677, 67.0172447","51.5073359, -0.12765"
Quetta,UET,Los Angeles,LAX,Pakistan - United States,UET-LAX,1:20pm - 2:15pm,5/10/2023,5/13/2023,36h 55m (2 stops),12h 5m in Karachi (KHI) � 5h 10m in Dubai (DXB),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$2,214 ","30.1957677, 67.0172447","34.0536909, -118.242766"
Quetta,UET,Los Angeles,LAX,Pakistan - United States,UET-LAX,1:20pm - 2:15pm,5/10/2023,5/13/2023,36h 55m (2 stops),7h 50m in Karachi (KHI) � 9h 10m in Dubai (DXB),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$2,214 ","30.1957677, 67.0172447","34.0536909, -118.242766"
Quetta,UET,Los Angeles,LAX,Pakistan - United States,UET-LAX,1:20pm - 2:15pm,5/10/2023,5/13/2023,60h 55m (2 stops),21h 35m in Karachi (KHI) � 19h 35m in Dubai (DXB),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$2,214 ","30.1957677, 67.0172447","34.0536909, -118.242766"
Quetta,UET,Chicago,ORD,Pakistan - United States,UET-ORD,1:20pm - 8:40am,5/10/2023,5/13/2023,53h 20m (2 stops),13h 20m in Karachi (KHI) � 21h 40m in Abu Dhabi (AUH),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$1,995 ","30.1957677, 67.0172447","41.8755616, -87.6244212"
Quetta,UET,Chicago,ORD,Pakistan - United States,UET-ORD,6:05pm - 8:40am,5/10/2023,5/13/2023,48h 35m (2 stops),9h in Islamabad (ISB) � 20h in Abu Dhabi (AUH),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$2,005 ","30.1957677, 67.0172447","41.8755616, -87.6244212"
Quetta,UET,Chicago,ORD,Pakistan - United States,UET-ORD,1:20pm - 8:40am,5/10/2023,5/13/2023,29h 20m (2 stops),4h in Karachi (KHI) � 7h in Abu Dhabi (AUH),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$2,225 ","30.1957677, 67.0172447","41.8755616, -87.6244212"
Islamabad,ISB,Vancouver,YVR,Pakistan - Canada,ISB-YVR,3:35am - 3:39pm,5/10/2023,5/14/2023,24h 4m (2 stops),2h 40m in Doha (DOH) � 2h 10m in Seattle (SEA),Multiple airlines � Alaska Airlines 3317 operated by SKYWEST AIRLINES AS ALASKASKYWEST,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$2,356 ","33.6938118, 73.0651511","49.2608724, -123.113952"
Islamabad,ISB,Vancouver,YVR,Pakistan - Canada,ISB-YVR,3:35am - 5:04pm,5/10/2023,5/14/2023,25h 29m (2 stops),2h 40m in Doha (DOH) � 3h 35m in Seattle (SEA),Multiple airlines � Alaska Airlines 3400 operated by SKYWEST AIRLINES AS ALASKASKYWEST,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$2,356 ","33.6938118, 73.0651511","49.2608724, -123.113952"
Islamabad,ISB,Vancouver,YVR,Pakistan - Canada,ISB-YVR,3:35am - 7:34pm,5/10/2023,5/14/2023,27h 59m (2 stops),2h 40m in Doha (DOH) � 6h 5m in Seattle (SEA),Multiple airlines � Alaska Airlines 3371 operated by SKYWEST AIRLINES AS ALASKASKYWEST,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$2,356 ","33.6938118, 73.0651511","49.2608724, -123.113952"
Islamabad,ISB,Edmonton,YEG,Pakistan - Canada,ISB-YEG,9:20am - 5:05pm,5/10/2023,5/14/2023,42h 45m (2 stops),14h 25m in Dubai (DXB) � 6h 45m in Toronto (YYZ),Air Canada � Air Canada 7571 operated by Emirates,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/AC_sq.svg,"$2,104 ","33.6938118, 73.0651511","53.5462055, -113.491241"
Islamabad,ISB,Edmonton,YEG,Pakistan - Canada,ISB-YEG,9:20am - 6:45pm,5/10/2023,5/14/2023,44h 25m (2 stops),14h 25m in Dubai (DXB) � 8h 25m in Toronto (YYZ),Air Canada � Air Canada 7571 operated by Emirates,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/AC_sq.svg,"$2,104 ","33.6938118, 73.0651511","53.5462055, -113.491241"
Islamabad,ISB,Edmonton,YEG,Pakistan - Canada,ISB-YEG,9:20am - 10:00pm,5/10/2023,5/14/2023,47h 40m (2 stops),14h 25m in Dubai (DXB) � 11h 40m in Toronto (YYZ),Air Canada � Air Canada 7571 operated by Emirates,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/AC_sq.svg,"$2,104 ","33.6938118, 73.0651511","53.5462055, -113.491241"
Islamabad,ISB,Ottawa,YOW,Pakistan - Canada,ISB-YOW,9:20am - 11:13am,5/10/2023,5/14/2023,34h 53m (2 stops),14h 25m in Dubai (DXB) � 2h 5m in Toronto (YYZ),Air Canada � Air Canada 7571 operated by Emirates,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/AC_sq.svg,"$1,931 ","33.6938118, 73.0651511","45.4208777, -75.6901106"
Islamabad,ISB,Ottawa,YOW,Pakistan - Canada,ISB-YOW,9:20am - 1:13pm,5/10/2023,5/14/2023,36h 53m (2 stops),14h 25m in Dubai (DXB) � 4h 5m in Toronto (YYZ),Air Canada � Air Canada 7571 operated by Emirates,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/AC_sq.svg,"$1,931 ","33.6938118, 73.0651511","45.4208777, -75.6901106"
Islamabad,ISB,Ottawa,YOW,Pakistan - Canada,ISB-YOW,9:20am - 4:13pm,5/10/2023,5/14/2023,39h 53m (2 stops),14h 25m in Dubai (DXB) � 7h 5m in Toronto (YYZ),Air Canada � Air Canada 7571 operated by Emirates,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/AC_sq.svg,"$1,931 ","33.6938118, 73.0651511","45.4208777, -75.6901106"
Islamabad,ISB,Halifax,YHZ,Pakistan - Canada,ISB-YHZ,9:20am - 4:25pm,5/10/2023,5/14/2023,39h 5m (2 stops),14h 25m in Dubai (DXB) � 5h 15m in Toronto (YYZ),Air Canada � Air Canada 7571 operated by Emirates,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/AC_sq.svg,"$2,031 ","33.6938118, 73.0651511","44.648618, -63.5859487"
Islamabad,ISB,Halifax,YHZ,Pakistan - Canada,ISB-YHZ,9:20am - 7:15pm,5/10/2023,5/14/2023,41h 55m (2 stops),14h 25m in Dubai (DXB) � 8h 5m in Toronto (YYZ),Air Canada � Air Canada 7571 operated by Emirates,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/AC_sq.svg,"$2,031 ","33.6938118, 73.0651511","44.648618, -63.5859487"
Islamabad,ISB,Halifax,YHZ,Pakistan - Canada,ISB-YHZ,9:20am - 9:30pm,5/10/2023,5/14/2023,44h 10m (2 stops),14h 25m in Dubai (DXB) � 10h 20m in Toronto (YYZ),Air Canada � Air Canada 7571 operated by Emirates,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/AC_sq.svg,"$2,031 ","33.6938118, 73.0651511","44.648618, -63.5859487"
Islamabad,ISB,Jeddah,JED,Pakistan - Saudi Arabia,ISB-JED,7:30pm - 4:10pm,5/10/2023,5/14/2023,22h 40m (1 stop),16h 30m in Abu Dhabi (AUH),Etihad Airways,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/EY_sq.svg,$483 ,"33.6938118, 73.0651511","21.5810088, 39.1653612"
Islamabad,ISB,Jeddah,JED,Pakistan - Saudi Arabia,ISB-JED,4:25am - 4:10pm,5/10/2023,5/14/2023,13h 45m (1 stop),7h 35m in Abu Dhabi (AUH),Etihad Airways,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/EY_sq.svg,$521 ,"33.6938118, 73.0651511","21.5810088, 39.1653612"
Islamabad,ISB,Jeddah,JED,Pakistan - Saudi Arabia,ISB-JED,4:25am - 11:05am,5/10/2023,5/14/2023,8h 40m (1 stop),2h 30m in Abu Dhabi (AUH),Etihad Airways,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/EY_sq.svg,$540 ,"33.6938118, 73.0651511","21.5810088, 39.1653612"
Islamabad,ISB,Dammam,DMM,Pakistan - Saudi Arabia,ISB-DMM,7:30pm - 3:15am,5/10/2023,5/14/2023,9h 45m (1 stop),5h in Abu Dhabi (AUH),Etihad Airways,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/EY_sq.svg,$439 ,"33.6938118, 73.0651511","26.4367824, 50.1039991"
Islamabad,ISB,Dammam,DMM,Pakistan - Saudi Arabia,ISB-DMM,7:30pm - 9:40pm,5/10/2023,5/14/2023,28h 10m (1 stop),23h 25m in Abu Dhabi (AUH),Etihad Airways,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/EY_sq.svg,$439 ,"33.6938118, 73.0651511","26.4367824, 50.1039991"
Islamabad,ISB,Dammam,DMM,Pakistan - Saudi Arabia,ISB-DMM,4:25am - 3:15am,5/10/2023,5/14/2023,24h 50m (1 stop),20h 5m in Abu Dhabi (AUH),Etihad Airways,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/EY_sq.svg,$449 ,"33.6938118, 73.0651511","26.4367824, 50.1039991"
Islamabad,ISB,Dubai,DXB,Pakistan - United Arab Emirates,ISB-DXB,10:00pm - 3:15pm,5/10/2023,5/14/2023,18h 15m (1 stop),14h in Karachi (KHI),Pakistan International Airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/PK_sq.svg,$394 ,"33.6938118, 73.0651511","25.074282349999997, 55.18853865430702"
Islamabad,ISB,Dubai,DXB,Pakistan - United Arab Emirates,ISB-DXB,7:00pm - 3:15pm,5/10/2023,5/14/2023,21h 15m (1 stop),17h in Karachi (KHI),Pakistan International Airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/PK_sq.svg,$394 ,"33.6938118, 73.0651511","25.074282349999997, 55.18853865430702"
Islamabad,ISB,Dubai,DXB,Pakistan - United Arab Emirates,ISB-DXB,4:00pm - 3:15pm,5/10/2023,5/14/2023,24h 15m (1 stop),20h in Karachi (KHI),Pakistan International Airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/PK_sq.svg,$394 ,"33.6938118, 73.0651511","25.074282349999997, 55.18853865430702"
Islamabad,ISB,Manchester,MAN,Pakistan - United Kingdom,ISB-MAN,7:30pm - 6:55am,5/10/2023,5/14/2023,15h 25m (1 stop),4h 20m in Abu Dhabi (AUH),Etihad Airways,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/EY_sq.svg,$932 ,"33.6938118, 73.0651511","53.4794892, -2.2451148"
Islamabad,ISB,Manchester,MAN,Pakistan - United Kingdom,ISB-MAN,4:25am - 6:55am,5/10/2023,5/14/2023,30h 30m (1 stop),19h 25m in Abu Dhabi (AUH),Etihad Airways,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/EY_sq.svg,$942 ,"33.6938118, 73.0651511","53.4794892, -2.2451148"
Islamabad,ISB,Manchester,MAN,Pakistan - United Kingdom,ISB-MAN,4:00pm - 7:45am,5/10/2023,5/14/2023,19h 45m (2 stops),4h 35m in Karachi (KHI) � 3h 15m in Dubai (DXB),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,$953 ,"33.6938118, 73.0651511","53.4794892, -2.2451148"
Islamabad,ISB,Chicago,ORD,Pakistan - United States,ISB-ORD,9:20am - 12:02pm,5/10/2023,5/14/2023,36h 42m (2 stops),14h 25m in Dubai (DXB) � 2h 55m in Toronto (YYZ),"Air Canada � Air Canada 7571 operated by Emirates, Air Canada 4408 operated by Skywest/United Express",https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/AC_sq.svg,"$1,706 ","33.6938118, 73.0651511","41.8755616, -87.6244212"
Islamabad,ISB,Chicago,ORD,Pakistan - United States,ISB-ORD,9:20am - 12:02pm,5/10/2023,5/14/2023,36h 42m (2 stops),14h 25m in Dubai (DXB) � 2h 55m in Toronto (YYZ),"Multiple airlines � Air Canada 7571 operated by Emirates, United 5513 operated by Skywest DBA United Express",https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$1,706 ","33.6938118, 73.0651511","41.8755616, -87.6244212"
Islamabad,ISB,Chicago,ORD,Pakistan - United States,ISB-ORD,9:20am - 1:20pm,5/10/2023,5/14/2023,38h 0m (2 stops),14h 25m in Dubai (DXB) � 4h 25m in Toronto (YYZ),"Air Canada � Air Canada 7571 operated by Emirates, Air Canada 8907 operated by Air Canada Express - Jazz",https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/AC_sq.svg,"$1,706 ","33.6938118, 73.0651511","41.8755616, -87.6244212"
